"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K00122"	2.54121973927085e-05	2.52792257421504e-05	2.72401878052128e-05	3.80070145588528e-05	3.58279801679263e-05	3.79276123335627e-05	2.56892278119808e-05	2.4286612591508e-05	2.03647587479598e-05	2.1926152909336e-05	2.47355116338284e-05	2.16322689973594e-05	2.57077876118992e-05	1.95636951657014e-06	2.03321932346001e-05	3.82553702171423e-06	3.73033742661617e-05	3.59597082045952e-05	3.82841962837741e-05	3.60625954239881e-05	3.53925761789708e-05	3.39678466612782e-05	3.81498917320202e-05	3.66084816421036e-05	3.85343945858279e-05	3.64910595906979e-05	3.52629607203771e-05
"K00123"	0.000927591408829121	0.000918732917443963	0.000907877920066316	0.000849348465245244	0.000849281485693304	0.000839470855352685	0.000926183512324476	0.000936444481758707	0.000934279591105266	0.000933207841369284	0.000932317295373181	0.000918851880075613	0.000937352353168587	0.00112021718518806	0.000938394828296002	0.00110239225175732	0.000812529831387743	0.000823245644695117	0.000820161437358658	0.000823412520029055	0.000820215347093169	0.000817445805409395	0.000819112490203905	0.0008274120287626	0.00081469875064921	0.0008186559844241	0.000819989417093213
"K00124"	0.000609338289481892	0.000580468259022585	0.000568675016089037	0.000403504522440877	0.000405291654109553	0.000382046654211379	0.000608313600928542	0.00060552801506243	0.000646395956077288	0.000582581729494551	0.000607629222588616	0.000591722851526024	0.000622342691771392	0.000367797469115186	0.000637808079665563	0.000390284474902803	0.000352823558760004	0.000367655279962948	0.000365848977542071	0.000363137277040995	0.000363864078309878	0.000361349348013894	0.000362524897093695	0.000367291689442204	0.000364931669656484	0.000366007321741672	0.000366192284403916
"K00125"	0	0	0	1.96927536574367e-07	0	9.55355474397047e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0046427555663e-07
"K00126"	3.41909564920079e-05	3.27199035077644e-05	3.1764176592651e-05	0.000108605536420763	0.000110354137810049	0.000111967661599334	4.29677475858754e-05	4.96647583331961e-05	3.76748036837257e-05	5.06801867685092e-05	4.45055302259217e-05	4.33590020514759e-05	4.05254707493133e-05	0.000268179133331434	3.66345824046848e-05	0.000246747137900568	9.97437931860711e-05	9.42809156288547e-05	0.000105356508833154	0.000104471028526317	9.77605829126873e-05	9.75693637036121e-05	0.000103347854850764	0.000101578479281661	0.000101364376455744	0.000104188954295845	9.5541526054355e-05
"K00127"	0.000180380397492971	0.000172566488179434	0.000175280501743083	0.000232866811999189	0.000235752068397792	0.000226228176337221	0.000194269071531883	0.000204480543467079	0.00018920712218559	0.000193488682691158	0.000198159953795168	0.000187983472946486	0.000191826512423512	0.000342286410619111	0.000186103678615799	0.000327163114044519	0.000206626507053807	0.00020336876993019	0.000212912109881041	0.000214466967215083	0.000213268159611392	0.000206629334289674	0.000214567909582738	0.000212912515484432	0.000217863708924526	0.00021296421662768	0.000204746193584412
"K08973"	8.48305352963871e-05	8.62355474373733e-05	8.38381751884819e-05	0.000188164261196807	0.000187651520437537	0.00019068895268965	9.544325208437e-05	0.00010606063775917	9.23819510475632e-05	0.000139154137104426	0.000100597210882558	0.000108822593384096	9.28336774874137e-05	0.000273735222758494	8.26109833225643e-05	0.000256948569958472	0.000175657668040389	0.000169725793626731	0.000185623374670936	0.000181016147504252	0.000175644532785036	0.000175382947153187	0.000182877258778891	0.000178918925388193	0.000181022039682262	0.00017916512044941	0.000176616196428555
"K14348"	2.12538378193562e-06	1.9078660937472e-06	1.73259145050824e-06	1.59511304625237e-05	1.58355713449398e-05	1.24196211671616e-05	2.55978070724364e-06	2.4559495879053e-06	2.31417713044998e-06	1.82717940911134e-06	2.29883937117364e-06	2.73945764595382e-06	1.6067367257437e-06	4.69528683976833e-07	2.65600722433965e-06	9.56384255428557e-07	1.54844195067086e-05	1.47062111985179e-05	1.23948833921357e-05	1.32597843898786e-05	1.72399368207021e-05	1.441365600167e-05	1.39277382513725e-05	1.39796124951989e-05	1.37409469065743e-05	1.46562452454443e-05	1.51701056090511e-05
"K14347"	5.17484746906065e-06	4.10191210155648e-06	4.42773370685438e-06	4.62779710949762e-06	4.75067140348195e-06	4.87231291942494e-06	6.85655546583118e-06	8.3684208180477e-06	5.46145802786195e-06	6.34704426322885e-06	6.98847168836786e-06	6.80141208650603e-06	5.80210484296335e-06	3.99099381380308e-06	4.85408216862074e-06	3.98493439761899e-06	6.43508343135943e-06	6.0436484377471e-06	6.79719411826798e-06	7.73487422742921e-06	6.28750636990313e-06	6.45086702172642e-06	6.76201784668083e-06	6.93951987171744e-06	8.6627708758838e-06	7.27827144841789e-06	6.93203501340746e-06
"K14340"	1.74651102080797e-05	1.6693828320288e-05	1.67483840215796e-05	1.02402319018671e-05	1.03920936951168e-05	7.54730824773667e-06	1.33474279734847e-05	1.32803199938583e-05	1.17560198226859e-05	1.05784071053814e-05	1.59079684485216e-05	1.3508360116255e-05	1.48176831374141e-05	7.82547806628055e-07	1.30968632096748e-05	2.07216588676187e-06	8.54659518227424e-06	1.0475657292095e-05	9.4960800181685e-06	1.05475557646762e-05	9.6340823409806e-06	8.9707369520883e-06	9.48701011325371e-06	9.05154765876188e-06	9.45934750814898e-06	8.97321137476179e-06	1.0850141760116e-05
"K08972"	0.000409644621970462	0.0004082833440619	0.000407255245950019	0.000237199217803825	0.00022714147647898	0.000221451398965235	0.000385064154961079	0.000369574932431824	0.000384708806166005	0.000398421278523593	0.000381055614165742	0.000381634789298394	0.000383563761695593	2.73891732319819e-05	0.000394462866042444	6.14476884112848e-05	0.000229953684492485	0.000241947392457809	0.000235802660661679	0.000231945773910832	0.000232232090114164	0.00022658670413814	0.000218100306965333	0.000234937948120753	0.000221547875848752	0.000216054989434542	0.000238502190171439
"K01525"	3.03098208902124e-05	3.49139495155737e-05	2.98390749809752e-05	1.90035072794264e-05	1.71222115167162e-05	1.80562184661042e-05	2.54149655933476e-05	2.60148734126265e-05	2.15681308557938e-05	3.10620499548927e-05	2.57470009571448e-05	2.6827792118996e-05	2.77608400947939e-05	3.99099381380308e-06	2.09732984266821e-05	6.6946897879999e-06	1.89030575796183e-05	1.93396750007907e-05	2.07914173029373e-05	2.09946586173079e-05	1.90653418958353e-05	2.09653178206109e-05	2.03869791795452e-05	2.26288691469047e-05	1.78234021469333e-05	1.79464227495236e-05	2.20016763469019e-05
"K01524"	0.00133723603079958	0.00134056211077147	0.00135998803356838	0.00144239574163895	0.00141144426843867	0.00143293767604813	0.00131719001535594	0.00130510980323205	0.00126131910318046	0.00126671616720076	0.00131622347035918	0.00130218702239563	0.00129993927427808	0.00114635428192944	0.00129658945775781	0.00116487602311198	0.0014051607961445	0.00139749297375505	0.00143470775263971	0.00141337247246661	0.0014075901357138	0.00138250143859374	0.00137521276386378	0.00139675437649872	0.00136592978017671	0.00136372872426657	0.00141192492867288
"K01523"	0.000182136149312831	0.000184204471351292	0.00018432847931796	0.000251476464205466	0.000250993805817296	0.000244762072540523	0.000167025691147648	0.000173189926495248	0.000145793159218349	0.000153290735690709	0.000168918716993839	0.000162478177622088	0.000159066935848626	0.000276082866178378	0.000145714051514634	0.000265874823009139	0.000236589864281074	0.00022965864063439	0.000244599029520614	0.000245105105388666	0.000235477254692178	0.000230316111635076	0.000241111352771948	0.000237753985170145	0.00023538839483436	0.000237690399082579	0.00023759801169143
"K01521"	5.17484746906065e-06	5.15123845311743e-06	4.71649894860575e-06	6.30168117037974e-06	5.24553300801131e-06	5.54106175150287e-06	5.57666511220936e-06	5.27574355920399e-06	3.51754923828397e-06	4.32753017947422e-06	5.51721449081673e-06	4.43981066758032e-06	5.08799963152171e-06	5.47783464639638e-07	3.7550446964802e-06	4.78192127714278e-07	4.32357168044462e-06	5.43928359397239e-06	5.19785432573434e-06	5.4244572504049e-06	4.05645572251815e-06	5.94689303565404e-06	5.65183581215114e-06	5.33035584349311e-06	5.47646434682309e-06	5.28422447624861e-06	6.02785653339779e-06
"K01520"	0.000459452528860171	0.000452259657522773	0.000449799991568055	0.000397990551416795	0.000390148889010955	0.000389498426911676	0.000464417356885632	0.00045662470115869	0.000450801705011656	0.000428521655105269	0.000459492013510187	0.000447665164971556	0.000465596597859952	0.000296663873492696	0.000456375310306361	0.000311940664645614	0.000379669922450206	0.000387196409911664	0.000396036516126143	0.000390560922029153	0.000383335065777965	0.00038130671786236	0.000375039676392029	0.000384590202745616	0.000377577323693694	0.000377772198877471	0.000394925067213112
"K01529"	9.83221019121523e-05	9.49163381639231e-05	9.60625704226233e-05	0.000186293449599351	0.000187255631153913	0.000180657720208482	0.000114001662211886	0.0001236161292579	0.000108303489705059	0.000152136727642849	0.000115125875708376	0.000124031306521978	0.000113989044376372	0.000407394388130565	0.000111002784686195	0.000375460518943661	0.000170931903645485	0.000166905424355782	0.000178026510656401	0.000178203465967005	0.000175340298605847	0.000167621747767672	0.000181565225465356	0.000173890287799992	0.000179628030575797	0.000179962739238278	0.000165866518943996
"K08977"	5.2580146605277e-05	6.18148614374092e-05	6.02556804454531e-05	0.000126033623407595	0.000136878719812824	0.000138239937145253	7.96274641431861e-05	7.37694487330074e-05	8.23847058440193e-05	7.19331683165936e-05	7.39306741769442e-05	7.7177134370492e-05	7.64985207756861e-05	4.14750337512869e-06	7.41850293694868e-05	1.21938992567141e-05	0.000144387184491127	0.000146054837245555	0.000135544047417226	0.000131995126426519	0.000144409823721646	0.000149982658255139	0.000148158838789962	0.000138589251930821	0.000148262825680356	0.000151348165187649	0.000141554164259291
"K03969"	0.000238320207548347	0.000248404165405885	0.000249011893470267	0.000188755043806531	0.000178249149951479	0.000182950573347034	0.000264937303199717	0.000250779741253886	0.000238082543180694	0.000268595373139366	0.000252504516529713	0.000252880279938564	0.000249401245095994	0.000216217958971332	0.000241421898046873	0.000219569885308806	0.000188025094010033	0.000196519301700743	0.000194019908581737	0.000191965514917107	0.00019227600124736	0.000183648120524774	0.000175610612734696	0.000189277918819887	0.000180524179287096	0.000177769287568892	0.000204042943655515
"K08929"	4.80521550698489e-06	4.96045184374271e-06	4.42773370685438e-06	1.80188695965546e-05	1.83098793675867e-05	1.39481899261969e-05	6.03376880993144e-06	6.45823780523246e-06	5.09118968698996e-06	4.23136284215257e-06	6.52870381413314e-06	5.19552312163655e-06	4.64168387437068e-06	3.91273903314027e-07	5.40360090469101e-06	1.11578163133332e-06	1.74953830790084e-05	1.71236705736168e-05	1.43940581328028e-05	1.52688426307693e-05	1.93695760750241e-05	1.72359103236753e-05	1.64508792389399e-05	1.59910675304793e-05	1.66285371985356e-05	1.70491016120474e-05	1.78826410490801e-05
"K02388"	0.000462409584556777	0.000456456962929017	0.000453361429549655	0.0004509640587553	0.000442010385165633	0.000434495669755777	0.000464600198364721	0.000462719094580529	0.00046357596277174	0.00044025407025851	0.000465744856599779	0.000457678354987801	0.000465685861011382	0.000496839602428152	0.000468831068323954	0.000490545424346897	0.000417576585788058	0.000427789581918532	0.000443516916216986	0.000428431669869943	0.000427854667332601	0.000415778538509711	0.000415107155274601	0.000432362259833526	0.000421090322231179	0.000413665044376518	0.000429585242280149
"K02389"	0.000445868554253886	0.000436615155554046	0.000436035515044573	0.000429794348573555	0.000421622087059023	0.000415101953625517	0.000447961623767637	0.000446255136231978	0.000450801705011656	0.000418231750011853	0.000450480563175186	0.00044152500128235	0.000452117861993991	0.000295490051782753	0.000457108001954455	0.0003081151276239	0.000396763112814755	0.000404017898063393	0.000418127397010514	0.000406934746692412	0.000407369565933885	0.000394611631094671	0.000397445168361629	0.000408727663168981	0.000399881469397119	0.000390334694802138	0.000405473816146558
"K02386"	0.000102572869476024	0.000104169488718597	0.000102704170982905	0.000196139826428069	0.000192006302557395	0.000191262165974289	9.73630876148027e-05	0.00010933523720971	9.68251711380272e-05	0.00010376455697006	0.000104827075325518	0.000104382782716516	9.71183087560635e-05	0.000273422203635842	8.86556894193373e-05	0.000256151583078948	0.000178271920684379	0.000175567987116553	0.000190121517837437	0.000186239698930568	0.000181932039154939	0.000176693279516975	0.000184391143371431	0.000186964745529315	0.000179727602654831	0.000177669585220283	0.000177721303459678
"K02387"	0.000426185652273352	0.000418299641054073	0.000418517090378323	0.000381448638344548	0.000372432843568803	0.000367238644358225	0.000427483378109688	0.000423332940078196	0.00043164031837153	0.000400921629293956	0.00042749216946345	0.000419987196341747	0.000428284600562126	0.000294316230072811	0.000433570282759445	0.000305405372233519	0.000356946034083218	0.000366043640379549	0.000377344232300906	0.000367758110995043	0.000365689483385011	0.000354797686194953	0.00035485454849149	0.000368196844208081	0.000357961624124164	0.00034995524361571	0.000367799712812822
"K02385"	0.000315111247669586	0.000302873742382368	0.000306572431659374	0.000167683797393073	0.000163007412531974	0.000160117577508945	0.000310647672971925	0.000296624133561452	0.000317134833956865	0.000284366816460117	0.000305929543515788	0.000297939635011667	0.000314206293034323	1.81551091137709e-05	0.000331085038482339	4.59064442605707e-05	0.000161078182141216	0.000169524338678806	0.000166031462212399	0.000162633264600102	0.000166314684623244	0.000159356574396085	0.000153205120765097	0.000161620412084782	0.000156726452398174	0.000149653225261305	0.000169382768588478
"K02380"	0.000263917220922093	0.000249167311843384	0.0002488193833091	7.49309276665465e-05	7.94747736874167e-05	6.57284566385168e-05	0.00026045768696204	0.000248505713857677	0.000282977579511424	0.000242245522713234	0.00025710219527206	0.000252219031541265	0.000265736401807722	7.98198762760616e-05	0.000277232202347452	9.79496874934747e-05	6.48535752066692e-05	7.37325109405146e-05	6.66724776012462e-05	6.99152267829965e-05	6.91625700689344e-05	7.01531788612748e-05	6.69136989902894e-05	7.08032172418707e-05	7.3782910563562e-05	7.05892628147927e-05	7.26356712274434e-05
"K02381"	2.94781489755419e-05	3.26245102030771e-05	3.56143798160026e-05	6.59707247524129e-06	6.13628389616418e-06	7.16516605797785e-06	1.59986294202727e-05	1.50085808149769e-05	9.90467811832591e-06	1.00975704187732e-05	1.41608505264296e-05	1.27526476621988e-05	1.26753675030892e-05	8.6080258729086e-07	1.24557580175928e-05	2.07216588676187e-06	9.85372150426912e-06	8.86401770869574e-06	8.99628633300174e-06	9.34212082014177e-06	6.9973861213438e-06	9.7770953298041e-06	7.67034860220512e-06	7.74410188582961e-06	7.86619424361863e-06	9.17261607197871e-06	1.0046427555663e-05
"K05386"	0	0	0	0	0	0	0	0	6.47969596525994e-07	0	0	9.44640567570281e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K13524"	2.58742373453032e-06	2.00325939843456e-06	2.59888717576235e-06	2.06773913403085e-06	2.2763633808351e-06	3.15267306551025e-06	2.19409774906598e-06	3.2745994505404e-06	3.88781757915597e-06	2.30801609571958e-06	3.21837511964309e-06	3.6840982135241e-06	3.48126290577801e-06	3.13019122651222e-07	3.11393950439821e-06	6.37589503619038e-07	3.21754171567971e-06	3.02182421887355e-06	3.39859705913399e-06	2.41086988906884e-06	3.14375318495156e-06	3.32622830807768e-06	2.82591790607557e-06	3.72119181526877e-06	3.18630652906071e-06	2.59226106382007e-06	2.71253544002901e-06
"K13525"	2.43033015064813e-05	3.18613637655782e-05	3.01278402227266e-05	1.1815652194462e-05	1.05900383369285e-05	1.0031232481169e-05	3.05345270078348e-05	4.79364975120776e-05	4.52653046716016e-05	5.10648561177958e-05	3.22757047712779e-05	3.46683088298293e-05	2.74037874890731e-05	6.62035444407334e-05	2.44535837551271e-05	6.4237142489618e-05	1.54844195067086e-05	1.74258529955041e-05	1.59933979253364e-05	1.5771107190992e-05	1.28792469189951e-05	1.6530346743174e-05	1.49369946463995e-05	1.39796124951989e-05	1.64293930404693e-05	1.69493992634389e-05	2.12984264180055e-05
"K13527"	0.000136394194005956	0.000144330069991976	0.000154296894175817	0.0001866873046725	0.000186562824907572	0.000204255000426089	0.000123143736166328	0.000118340385698696	0.000111913606028561	0.000102514381584878	0.00012101090449858	0.000120630600478725	0.000123629464730835	6.10387289169883e-06	0.000129778008168596	1.96058772362854e-05	0.000211955560520401	0.000203570224878115	0.000197618423114938	0.000196485895959111	0.00020464819120104	0.000206931718681318	0.000202961461039928	0.000197323738961009	0.000197451432722731	0.000199205292519712	0.00020002437263325
"K13522"	2.45805254780381e-05	2.87133847108953e-05	2.74326979663804e-05	2.9539130486155e-06	1.8804740972116e-06	1.24196211671616e-06	7.31365916355326e-06	9.09610958483446e-06	4.62835426089996e-06	7.59721964841029e-06	7.63214671229648e-06	7.27373237029117e-06	6.33768375154459e-06	2.42589820054697e-06	4.30456343255047e-06	2.70975539038091e-06	4.22302350182963e-06	5.03637369812258e-06	6.09748295903451e-06	5.52491016244944e-06	2.33246204044793e-06	3.02384391643426e-06	3.22962046408637e-06	9.75555692111003e-06	3.18630652906071e-06	2.69196341242854e-06	4.52089240004834e-06
"K13529"	0.000189990828506941	0.000189451103109097	0.000195975344068598	0.000190330464099125	0.000192699108803736	0.00020387285823633	0.000184852735358809	0.000178283747862755	0.00017439638855071	0.000171947199131109	0.000178481888777921	0.000174852969057259	0.000185935144429118	1.25990196867117e-05	0.0001845467088636	2.75757460315234e-05	0.000213061590485166	0.000205584774357364	0.000196718794481638	0.000197992689639779	0.000203735488663474	0.000210257946989395	0.000202053130284403	0.000201648367286862	0.000207707356863145	0.000204988028739003	0.000204645729308855
"K03385"	3.45605884540836e-05	3.6058669171822e-05	3.8213266991765e-05	9.04882030559215e-05	0.000101347656607615	0.000104993566636235	4.15964364927092e-05	4.12053764193001e-05	5.44294461081835e-05	3.94286083018762e-05	4.15630158308194e-05	4.67597080947289e-05	4.63275755922766e-05	3.36495556850064e-06	5.09220695425119e-05	7.33227929161893e-06	0.00011140738190541	0.000103648570707363	9.69599749223521e-05	9.73388717711546e-05	0.000106887608288353	0.000113394146866285	0.000113844121359044	0.000100673324515785	0.000112416877228423	0.000115854129083036	9.76512758410442e-05
